Centroid X µm,Centroid Y µm,Image,Leiden Cluster Label,cluster_color
3926.9,7322.3,test_image,9,#aec7e8
3858.6,7323.5,test_image,0,#1f77b4
3731.1,7324.0,test_image,0,#1f77b4
3754.9,7325.4,test_image,0,#1f77b4
3840.3,7325.9,test_image,0,#1f77b4
3616.8,7328.9,test_image,7,#b5bd61
3642.6,7328.1,test_image,0,#1f77b4
3775.9,7330.0,test_image,0,#1f77b4
3692.1,7329.3,test_image,0,#1f77b4
3909.4,7328.7,test_image,9,#aec7e8
3884.4,7329.3,test_image,9,#aec7e8
3626.5,7329.6,test_image,0,#1f77b4
3764.0,7329.5,test_image,0,#1f77b4
3677.8,7329.6,test_image,8,#17becf
3786.4,7329.5,test_image,0,#1f77b4
3942.9,7331.8,test_image,9,#aec7e8
3601.4,7332.4,test_image,0,#1f77b4
3735.6,7333.3,test_image,0,#1f77b4
3722.5,7333.3,test_image,0,#1f77b4
3682.3,7335.2,test_image,8,#17becf
3853.3,7334.4,test_image,0,#1f77b4
3960.1,7333.6,test_image,9,#aec7e8
3932.8,7334.9,test_image,9,#aec7e8
3793.7,7335.8,test_image,0,#1f77b4
3755.6,7336.0,test_image,0,#1f77b4
3645.0,7337.5,test_image,7,#b5bd61
3825.9,7337.0,test_image,0,#1f77b4
3864.4,7338.5,test_image,0,#1f77b4
3900.5,7338.8,test_image,8,#17becf
3606.9,7340.2,test_image,8,#17becf
3966.4,7340.2,test_image,9,#aec7e8
3613.5,7340.8,test_image,8,#17becf
3762.9,7342.1,test_image,0,#1f77b4
3846.0,7342.7,test_image,0,#1f77b4
3923.6,7342.2,test_image,9,#aec7e8
3635.0,7343.9,test_image,0,#1f77b4
3778.3,7344.8,test_image,0,#1f77b4
3646.6,7344.6,test_image,10,#ffbb78
3910.9,7345.2,test_image,8,#17becf
3954.5,7344.9,test_image,9,#aec7e8
3742.9,7345.1,test_image,0,#1f77b4
3698.6,7345.8,test_image,0,#1f77b4
3944.7,7345.8,test_image,9,#aec7e8
3882.1,7347.9,test_image,0,#1f77b4
3661.3,7349.4,test_image,11,#98df8a
3892.7,7350.3,test_image,0,#1f77b4
3726.7,7350.5,test_image,0,#1f77b4
3681.2,7350.6,test_image,5,#8c564b
3821.4,7351.5,test_image,0,#1f77b4
3940.3,7352.5,test_image,0,#1f77b4
3951.5,7354.5,test_image,9,#aec7e8
3769.4,7354.6,test_image,0,#1f77b4
3864.2,7355.7,test_image,7,#b5bd61
3924.6,7356.5,test_image,9,#aec7e8
3913.1,7356.6,test_image,0,#1f77b4
3745.9,7357.4,test_image,0,#1f77b4
3843.4,7357.5,test_image,9,#aec7e8
3709.6,7357.9,test_image,0,#1f77b4
3758.4,7358.2,test_image,0,#1f77b4
3935.9,7359.2,test_image,9,#aec7e8
3828.5,7358.5,test_image,8,#17becf
3852.5,7358.4,test_image,0,#1f77b4
3618.6,7359.6,test_image,0,#1f77b4
3901.4,7361.4,test_image,9,#aec7e8
3947.2,7363.2,test_image,9,#aec7e8
3732.6,7362.6,test_image,0,#1f77b4
3608.7,7363.1,test_image,11,#98df8a
3812.2,7365.5,test_image,0,#1f77b4
3822.4,7367.4,test_image,8,#17becf
3924.2,7367.6,test_image,9,#aec7e8
3647.3,7367.8,test_image,0,#1f77b4
3861.9,7368.5,test_image,0,#1f77b4
3757.8,7368.9,test_image,0,#1f77b4
3691.1,7368.7,test_image,0,#1f77b4
3841.4,7369.2,test_image,0,#1f77b4
3795.0,7369.0,test_image,0,#1f77b4
3614.3,7371.2,test_image,0,#1f77b4
3721.2,7371.2,test_image,0,#1f77b4
3853.3,7373.6,test_image,8,#17becf
3705.1,7374.6,test_image,11,#98df8a
3634.7,7375.3,test_image,0,#1f77b4
3739.1,7376.2,test_image,11,#98df8a
3912.9,7376.6,test_image,9,#aec7e8
3812.8,7378.2,test_image,0,#1f77b4
3951.1,7379.6,test_image,9,#aec7e8
3602.1,7379.2,test_image,8,#17becf
3758.7,7380.0,test_image,0,#1f77b4
3929.3,7381.4,test_image,8,#17becf
3785.7,7382.5,test_image,8,#17becf
3641.8,7382.9,test_image,0,#1f77b4
3770.4,7384.0,test_image,11,#98df8a
3630.5,7384.3,test_image,0,#1f77b4
3794.9,7383.6,test_image,0,#1f77b4
3943.9,7384.1,test_image,9,#aec7e8
3710.9,7386.0,test_image,0,#1f77b4
3779.0,7386.6,test_image,0,#1f77b4
3700.2,7386.4,test_image,3,#d62728
3665.5,7387.7,test_image,10,#ffbb78
3611.1,7388.0,test_image,8,#17becf
3820.7,7388.5,test_image,0,#1f77b4
3694.5,7388.5,test_image,3,#d62728
3837.8,7391.3,test_image,11,#98df8a
3861.5,7390.6,test_image,0,#1f77b4
3888.3,7392.7,test_image,9,#aec7e8
3943.9,7393.7,test_image,9,#aec7e8
3799.8,7394.2,test_image,0,#1f77b4
3919.8,7393.3,test_image,4,#aa40fc
3706.0,7395.2,test_image,0,#1f77b4
3605.1,7394.5,test_image,0,#1f77b4
3781.7,7396.1,test_image,0,#1f77b4
3760.4,7396.1,test_image,11,#98df8a
3828.5,7397.0,test_image,0,#1f77b4
3645.5,7397.7,test_image,0,#1f77b4
3912.4,7398.3,test_image,7,#b5bd61
3791.6,7400.0,test_image,0,#1f77b4
3848.4,7398.1,test_image,0,#1f77b4
3875.9,7398.3,test_image,11,#98df8a
3861.5,7399.8,test_image,0,#1f77b4
3941.2,7399.6,test_image,7,#b5bd61
3869.3,7399.9,test_image,0,#1f77b4
3619.7,7400.6,test_image,0,#1f77b4
3766.6,7400.9,test_image,0,#1f77b4
3740.3,7401.8,test_image,0,#1f77b4
3917.7,7402.1,test_image,7,#b5bd61
3838.6,7402.1,test_image,0,#1f77b4
3722.0,7403.4,test_image,0,#1f77b4
3603.0,7405.8,test_image,3,#d62728
3657.6,7406.1,test_image,0,#1f77b4
3936.9,7406.0,test_image,9,#aec7e8
3923.6,7407.1,test_image,7,#b5bd61
3810.7,7406.8,test_image,0,#1f77b4
3862.9,7408.0,test_image,0,#1f77b4
3759.8,7408.4,test_image,7,#b5bd61
3876.4,7408.9,test_image,0,#1f77b4
3638.1,7408.8,test_image,0,#1f77b4
3706.5,7408.9,test_image,5,#8c564b
3847.9,7408.9,test_image,10,#ffbb78
3631.4,7409.6,test_image,0,#1f77b4
3804.1,7410.3,test_image,0,#1f77b4
3830.7,7411.0,test_image,0,#1f77b4
3670.6,7411.3,test_image,0,#1f77b4
3680.3,7412.5,test_image,8,#17becf
3911.6,7415.6,test_image,7,#b5bd61
3940.5,7416.2,test_image,9,#aec7e8
3609.7,7417.0,test_image,0,#1f77b4
3754.0,7417.2,test_image,0,#1f77b4
3744.9,7418.5,test_image,0,#1f77b4
3718.6,7418.8,test_image,8,#17becf
3654.5,7420.1,test_image,0,#1f77b4
3847.4,7420.1,test_image,0,#1f77b4
3894.9,7420.5,test_image,11,#98df8a
3819.9,7420.7,test_image,0,#1f77b4
3873.8,7421.4,test_image,8,#17becf
3633.6,7421.9,test_image,0,#1f77b4
3641.9,7422.2,test_image,0,#1f77b4
3737.1,7424.0,test_image,0,#1f77b4
3698.4,7423.8,test_image,0,#1f77b4
3722.2,7424.6,test_image,8,#17becf
3768.7,7424.9,test_image,0,#1f77b4
3810.7,7424.8,test_image,0,#1f77b4
3802.1,7426.3,test_image,0,#1f77b4
3885.6,7427.2,test_image,11,#98df8a
3850.4,7427.8,test_image,9,#aec7e8
3757.7,7427.9,test_image,0,#1f77b4
3609.3,7428.5,test_image,0,#1f77b4
3747.9,7428.3,test_image,0,#1f77b4
3667.3,7428.7,test_image,8,#17becf
3836.6,7428.7,test_image,0,#1f77b4
3689.5,7429.4,test_image,0,#1f77b4
3706.3,7430.7,test_image,0,#1f77b4
3782.1,7431.2,test_image,0,#1f77b4
3640.3,7432.1,test_image,0,#1f77b4
3817.6,7433.3,test_image,0,#1f77b4
3682.1,7435.9,test_image,0,#1f77b4
3617.6,7436.0,test_image,0,#1f77b4
3883.6,7436.1,test_image,9,#aec7e8
3750.6,7437.1,test_image,0,#1f77b4
3874.9,7437.6,test_image,9,#aec7e8
3827.2,7438.8,test_image,0,#1f77b4
3739.8,7438.6,test_image,0,#1f77b4
3915.9,7441.2,test_image,7,#b5bd61
3859.2,7441.4,test_image,8,#17becf
3729.1,7441.9,test_image,0,#1f77b4
3621.7,7442.0,test_image,7,#b5bd61
3695.2,7442.5,test_image,0,#1f77b4
3671.9,7442.7,test_image,0,#1f77b4
3760.5,7443.3,test_image,0,#1f77b4
3776.7,7445.3,test_image,0,#1f77b4
3706.4,7446.2,test_image,0,#1f77b4
3890.4,7447.9,test_image,7,#b5bd61
3749.5,7448.2,test_image,0,#1f77b4
3873.9,7449.7,test_image,9,#aec7e8
3789.6,7450.6,test_image,11,#98df8a
3739.3,7451.5,test_image,0,#1f77b4
3849.1,7451.4,test_image,0,#1f77b4
3676.5,7451.9,test_image,0,#1f77b4
3651.8,7451.9,test_image,0,#1f77b4
3908.8,7452.4,test_image,7,#b5bd61
3686.5,7451.9,test_image,0,#1f77b4
3759.1,7453.6,test_image,0,#1f77b4
3659.9,7453.8,test_image,0,#1f77b4
3769.7,7455.0,test_image,0,#1f77b4
3916.6,7456.3,test_image,8,#17becf
3629.6,7456.9,test_image,8,#17becf
3600.8,7457.4,test_image,0,#1f77b4
3648.2,7458.8,test_image,0,#1f77b4
3747.1,7458.4,test_image,0,#1f77b4
3823.6,7459.2,test_image,9,#aec7e8
3639.9,7460.0,test_image,8,#17becf
3913.8,7460.9,test_image,9,#aec7e8
3905.3,7460.5,test_image,7,#b5bd61
3727.8,7460.7,test_image,0,#1f77b4
3688.3,7461.5,test_image,0,#1f77b4
3864.4,7461.3,test_image,9,#aec7e8
3680.7,7461.2,test_image,11,#98df8a
3735.5,7461.4,test_image,0,#1f77b4
3697.8,7460.8,test_image,0,#1f77b4
3753.8,7463.2,test_image,0,#1f77b4
3874.1,7464.1,test_image,9,#aec7e8
3707.5,7463.7,test_image,11,#98df8a
3667.7,7465.5,test_image,11,#98df8a
3779.6,7466.5,test_image,0,#1f77b4
3736.8,7468.7,test_image,0,#1f77b4
3769.5,7469.1,test_image,0,#1f77b4
3615.9,7468.7,test_image,8,#17becf
3673.6,7469.3,test_image,11,#98df8a
3625.3,7468.6,test_image,10,#ffbb78
3701.3,7470.1,test_image,11,#98df8a
3713.3,7470.0,test_image,11,#98df8a
3850.6,7468.8,test_image,8,#17becf
3889.0,7470.5,test_image,3,#d62728
3745.5,7471.8,test_image,3,#d62728
3906.7,7471.8,test_image,7,#b5bd61
3637.2,7474.5,test_image,0,#1f77b4
3845.3,7475.6,test_image,0,#1f77b4
3761.9,7475.3,test_image,0,#1f77b4
3650.5,7474.5,test_image,0,#1f77b4
3623.1,7475.5,test_image,0,#1f77b4
3825.3,7475.8,test_image,10,#ffbb78
3611.9,7475.2,test_image,11,#98df8a
3660.5,7476.5,test_image,0,#1f77b4
3676.7,7478.1,test_image,11,#98df8a
3610.7,7480.7,test_image,8,#17becf
3860.4,7480.1,test_image,11,#98df8a
3713.9,7481.2,test_image,0,#1f77b4
3789.4,7481.3,test_image,0,#1f77b4
3685.6,7481.9,test_image,11,#98df8a
3896.6,7481.3,test_image,4,#aa40fc
3851.8,7482.9,test_image,11,#98df8a
3600.0,7483.4,test_image,0,#1f77b4
3878.5,7483.8,test_image,0,#1f77b4
3733.3,7483.1,test_image,0,#1f77b4
3805.7,7483.6,test_image,5,#8c564b
3816.3,7484.1,test_image,0,#1f77b4
3797.8,7484.7,test_image,11,#98df8a
3670.6,7485.1,test_image,1,#ff7f0e
3772.2,7484.3,test_image,0,#1f77b4
3837.0,7486.2,test_image,11,#98df8a
3868.5,7489.0,test_image,7,#b5bd61
3605.3,7490.6,test_image,8,#17becf
3808.2,7490.9,test_image,7,#b5bd61
3858.9,7491.8,test_image,9,#aec7e8
3649.1,7491.8,test_image,7,#b5bd61
3760.1,7493.3,test_image,7,#b5bd61
3749.0,7494.1,test_image,5,#8c564b
3898.0,7494.8,test_image,9,#aec7e8
3736.2,7495.5,test_image,0,#1f77b4
3831.3,7494.8,test_image,11,#98df8a
3816.0,7495.5,test_image,0,#1f77b4
3690.6,7495.3,test_image,8,#17becf
3843.1,7495.1,test_image,11,#98df8a
3677.9,7494.7,test_image,8,#17becf
3618.8,7495.5,test_image,5,#8c564b
3776.1,7496.7,test_image,8,#17becf
3609.6,7497.2,test_image,11,#98df8a
3767.9,7497.0,test_image,2,#279e68
3870.6,7497.7,test_image,8,#17becf
3709.1,7499.0,test_image,10,#ffbb78
3623.6,7499.4,test_image,0,#1f77b4
3669.8,7500.5,test_image,11,#98df8a
3888.0,7500.9,test_image,8,#17becf
3717.7,7502.2,test_image,11,#98df8a
3808.8,7503.1,test_image,0,#1f77b4
3621.2,7504.6,test_image,11,#98df8a
3666.3,7506.0,test_image,11,#98df8a
3636.4,7506.1,test_image,8,#17becf
3781.1,7506.3,test_image,0,#1f77b4
3790.8,7506.3,test_image,9,#aec7e8
3799.8,7505.9,test_image,0,#1f77b4
3862.8,7509.0,test_image,8,#17becf
3619.2,7510.2,test_image,1,#ff7f0e
3611.5,7510.2,test_image,7,#b5bd61
3827.9,7510.4,test_image,11,#98df8a
3753.3,7511.2,test_image,11,#98df8a
3874.2,7511.0,test_image,9,#aec7e8
3713.6,7511.6,test_image,8,#17becf
3816.8,7513.1,test_image,0,#1f77b4
3886.5,7513.9,test_image,9,#aec7e8
3786.4,7515.0,test_image,0,#1f77b4
3800.3,7516.0,test_image,0,#1f77b4
3696.1,7516.5,test_image,11,#98df8a
3868.5,7519.1,test_image,0,#1f77b4
3879.3,7520.4,test_image,9,#aec7e8
3778.6,7520.6,test_image,7,#b5bd61
3617.7,7521.7,test_image,5,#8c564b
3745.0,7521.9,test_image,7,#b5bd61
3714.6,7522.2,test_image,7,#b5bd61
3807.1,7522.8,test_image,0,#1f77b4
3762.2,7522.6,test_image,10,#ffbb78
3728.7,7523.9,test_image,0,#1f77b4
3816.2,7523.9,test_image,7,#b5bd61
3799.1,7527.6,test_image,0,#1f77b4
3763.6,7530.1,test_image,10,#ffbb78
3749.8,7530.8,test_image,10,#ffbb78
3842.6,7531.6,test_image,0,#1f77b4
3865.2,7531.8,test_image,9,#aec7e8
3829.6,7534.6,test_image,9,#aec7e8
3812.2,7535.1,test_image,0,#1f77b4
3653.1,7536.0,test_image,0,#1f77b4
3782.9,7536.2,test_image,0,#1f77b4
3755.2,7537.6,test_image,7,#b5bd61
3674.8,7537.0,test_image,8,#17becf
3775.9,7539.6,test_image,11,#98df8a
3767.8,7540.0,test_image,11,#98df8a
3790.5,7539.9,test_image,0,#1f77b4
3858.9,7542.4,test_image,9,#aec7e8
3603.9,7542.3,test_image,11,#98df8a
3696.3,7546.0,test_image,3,#d62728
3781.9,7545.7,test_image,0,#1f77b4
3685.0,7546.2,test_image,0,#1f77b4
3596.6,7547.9,test_image,3,#d62728
3821.3,7548.2,test_image,11,#98df8a
3813.8,7548.8,test_image,9,#aec7e8
3848.2,7550.5,test_image,9,#aec7e8
3660.1,7550.8,test_image,0,#1f77b4
3805.9,7552.7,test_image,9,#aec7e8
3730.8,7553.2,test_image,0,#1f77b4
3858.9,7553.0,test_image,9,#aec7e8
3786.8,7555.4,test_image,7,#b5bd61
3797.3,7556.1,test_image,0,#1f77b4
3812.3,7557.3,test_image,0,#1f77b4
3638.6,7557.2,test_image,11,#98df8a
3626.4,7559.1,test_image,8,#17becf
3601.7,7560.2,test_image,0,#1f77b4
3749.1,7560.2,test_image,0,#1f77b4
3676.4,7561.3,test_image,0,#1f77b4
3830.5,7561.7,test_image,9,#aec7e8
3687.1,7562.3,test_image,11,#98df8a
3659.2,7563.5,test_image,0,#1f77b4
3816.5,7565.2,test_image,9,#aec7e8
3795.1,7566.5,test_image,0,#1f77b4
3625.3,7568.7,test_image,8,#17becf
3762.5,7568.6,test_image,8,#17becf
3722.3,7570.0,test_image,0,#1f77b4
3604.3,7570.3,test_image,8,#17becf
3822.6,7571.5,test_image,9,#aec7e8
3646.3,7572.1,test_image,0,#1f77b4
3843.3,7574.1,test_image,9,#aec7e8
3776.0,7574.8,test_image,5,#8c564b
3707.6,7575.0,test_image,9,#aec7e8
3787.3,7575.9,test_image,8,#17becf
3627.8,7577.0,test_image,0,#1f77b4
3657.0,7577.4,test_image,0,#1f77b4
3715.5,7578.7,test_image,9,#aec7e8
3676.8,7578.8,test_image,0,#1f77b4
3687.6,7578.8,test_image,5,#8c564b
3816.8,7579.6,test_image,10,#ffbb78
3636.5,7579.3,test_image,3,#d62728
3610.7,7580.4,test_image,0,#1f77b4
3728.0,7581.5,test_image,9,#aec7e8
3619.6,7581.8,test_image,0,#1f77b4
3770.1,7583.6,test_image,0,#1f77b4
3661.7,7584.1,test_image,9,#aec7e8
3701.0,7586.1,test_image,0,#1f77b4
3626.8,7590.1,test_image,4,#aa40fc
3660.8,7592.2,test_image,0,#1f77b4
3740.3,7591.0,test_image,9,#aec7e8
3606.9,7591.5,test_image,3,#d62728
3677.9,7592.0,test_image,0,#1f77b4
3595.8,7593.0,test_image,7,#b5bd61
3806.4,7595.1,test_image,0,#1f77b4
3615.3,7595.3,test_image,3,#d62728
3752.6,7597.1,test_image,0,#1f77b4
3700.0,7597.8,test_image,0,#1f77b4
3816.9,7599.6,test_image,0,#1f77b4
3606.9,7599.8,test_image,3,#d62728
3668.1,7601.4,test_image,0,#1f77b4
3733.8,7601.3,test_image,0,#1f77b4
3639.8,7601.9,test_image,11,#98df8a
3715.2,7602.6,test_image,0,#1f77b4
3725.2,7604.1,test_image,0,#1f77b4
3648.6,7605.3,test_image,0,#1f77b4
3793.0,7607.7,test_image,5,#8c564b
3606.1,7608.9,test_image,0,#1f77b4
3679.8,7610.0,test_image,8,#17becf
3597.1,7609.4,test_image,0,#1f77b4
3628.0,7611.2,test_image,0,#1f77b4
3693.2,7612.6,test_image,7,#b5bd61
3728.4,7613.8,test_image,0,#1f77b4
3649.4,7614.6,test_image,0,#1f77b4
3777.1,7614.8,test_image,9,#aec7e8
3799.4,7615.2,test_image,9,#aec7e8
3748.1,7614.9,test_image,3,#d62728
3635.8,7617.1,test_image,0,#1f77b4
3714.1,7618.5,test_image,8,#17becf
3603.2,7620.2,test_image,0,#1f77b4
3754.3,7621.1,test_image,3,#d62728
3747.5,7623.5,test_image,3,#d62728
3769.0,7622.6,test_image,11,#98df8a
3735.7,7623.8,test_image,0,#1f77b4
3667.6,7623.1,test_image,9,#aec7e8
3657.0,7624.6,test_image,9,#aec7e8
3724.1,7625.4,test_image,0,#1f77b4
3715.6,7627.2,test_image,11,#98df8a
3675.6,7627.5,test_image,8,#17becf
3696.0,7628.1,test_image,0,#1f77b4
3605.5,7628.7,test_image,0,#1f77b4
3773.0,7630.8,test_image,0,#1f77b4
3703.6,7630.9,test_image,0,#1f77b4
3619.7,7632.3,test_image,0,#1f77b4
3667.3,7636.0,test_image,9,#aec7e8
3598.4,7638.2,test_image,0,#1f77b4
3609.9,7640.0,test_image,0,#1f77b4
3705.8,7638.8,test_image,0,#1f77b4
3649.5,7640.9,test_image,8,#17becf
3658.7,7642.6,test_image,0,#1f77b4
3732.8,7643.0,test_image,9,#aec7e8
3695.8,7644.6,test_image,11,#98df8a
3706.6,7649.6,test_image,9,#aec7e8
3741.9,7648.6,test_image,9,#aec7e8
3729.9,7652.3,test_image,9,#aec7e8
3625.0,7653.8,test_image,7,#b5bd61
3696.0,7655.0,test_image,9,#aec7e8
3661.4,7655.3,test_image,2,#279e68
3642.8,7656.7,test_image,9,#aec7e8
3745.4,7658.9,test_image,9,#aec7e8
3629.5,7658.9,test_image,7,#b5bd61
3714.3,7658.7,test_image,7,#b5bd61
3601.8,7660.9,test_image,9,#aec7e8
3699.6,7662.7,test_image,9,#aec7e8
3721.7,7662.8,test_image,9,#aec7e8
3656.1,7662.9,test_image,7,#b5bd61
3708.0,7664.6,test_image,11,#98df8a
3668.4,7665.6,test_image,9,#aec7e8
3633.2,7666.9,test_image,7,#b5bd61
3599.4,7670.9,test_image,9,#aec7e8
3628.4,7671.3,test_image,7,#b5bd61
3621.4,7671.4,test_image,10,#ffbb78
3690.6,7671.8,test_image,9,#aec7e8
3644.4,7671.7,test_image,9,#aec7e8
3628.8,7677.4,test_image,9,#aec7e8
3613.7,7678.2,test_image,4,#aa40fc
3702.9,7679.8,test_image,9,#aec7e8
3668.8,7680.6,test_image,10,#ffbb78
3679.0,7681.7,test_image,9,#aec7e8
3644.1,7682.2,test_image,9,#aec7e8
3597.4,7682.1,test_image,3,#d62728
3652.7,7689.4,test_image,9,#aec7e8
3698.5,7691.1,test_image,9,#aec7e8
3608.1,7692.2,test_image,9,#aec7e8
3634.8,7693.0,test_image,11,#98df8a
3671.5,7693.8,test_image,9,#aec7e8
3686.0,7698.8,test_image,9,#aec7e8
3597.6,7699.8,test_image,9,#aec7e8
3658.8,7700.4,test_image,2,#279e68
3651.2,7706.7,test_image,9,#aec7e8
3633.5,7708.9,test_image,2,#279e68
3596.3,7709.1,test_image,7,#b5bd61
3616.2,7711.2,test_image,8,#17becf
3665.5,7712.1,test_image,2,#279e68
3603.6,7713.6,test_image,7,#b5bd61
3597.9,7719.6,test_image,7,#b5bd61
3632.0,7723.7,test_image,9,#aec7e8
3607.5,7725.1,test_image,2,#279e68
3616.9,7726.9,test_image,2,#279e68
3621.6,7734.9,test_image,9,#aec7e8
3603.3,7742.9,test_image,11,#98df8a
3308.2,7346.5,test_image,1,#ff7f0e
3151.3,7346.5,test_image,10,#ffbb78
3324.7,7347.9,test_image,1,#ff7f0e
3337.2,7348.2,test_image,7,#b5bd61
3194.6,7348.0,test_image,10,#ffbb78
3230.1,7348.2,test_image,2,#279e68
3248.5,7348.6,test_image,1,#ff7f0e
3223.6,7350.5,test_image,1,#ff7f0e
3294.5,7350.4,test_image,1,#ff7f0e
3315.9,7351.1,test_image,1,#ff7f0e
3240.8,7351.4,test_image,1,#ff7f0e
3148.8,7352.5,test_image,1,#ff7f0e
3349.7,7352.1,test_image,1,#ff7f0e
3178.9,7352.8,test_image,10,#ffbb78
3259.2,7354.3,test_image,7,#b5bd61
3290.9,7355.7,test_image,1,#ff7f0e
3335.7,7356.2,test_image,7,#b5bd61
3217.4,7356.0,test_image,10,#ffbb78
3235.8,7356.4,test_image,2,#279e68
3312.4,7356.1,test_image,1,#ff7f0e
3156.9,7355.9,test_image,11,#98df8a
3193.2,7357.4,test_image,4,#aa40fc
3166.3,7357.6,test_image,5,#8c564b
3203.2,7357.9,test_image,3,#d62728
3306.8,7357.9,test_image,1,#ff7f0e
3295.1,7358.6,test_image,5,#8c564b
3176.3,7361.1,test_image,10,#ffbb78
3151.5,7361.2,test_image,10,#ffbb78
3316.0,7363.4,test_image,7,#b5bd61
3184.2,7363.8,test_image,10,#ffbb78
3159.8,7365.0,test_image,10,#ffbb78
3208.1,7364.6,test_image,4,#aa40fc
3269.8,7368.4,test_image,5,#8c564b
3142.2,7368.1,test_image,10,#ffbb78
3170.7,7368.8,test_image,10,#ffbb78
3148.5,7368.5,test_image,10,#ffbb78
3334.6,7369.6,test_image,7,#b5bd61
3251.5,7372.3,test_image,1,#ff7f0e
3290.8,7372.6,test_image,1,#ff7f0e
3188.4,7372.8,test_image,4,#aa40fc
3198.0,7372.5,test_image,4,#aa40fc
3261.4,7372.8,test_image,2,#279e68
3153.5,7373.9,test_image,11,#98df8a
3299.4,7373.7,test_image,7,#b5bd61
3144.7,7376.3,test_image,10,#ffbb78
3233.8,7376.4,test_image,7,#b5bd61
3319.7,7377.9,test_image,7,#b5bd61
3275.8,7378.5,test_image,2,#279e68
3306.0,7379.1,test_image,7,#b5bd61
3347.9,7379.3,test_image,10,#ffbb78
3173.4,7379.9,test_image,4,#aa40fc
3242.8,7381.0,test_image,10,#ffbb78
3262.0,7382.3,test_image,1,#ff7f0e
3185.1,7383.5,test_image,4,#aa40fc
3197.9,7384.9,test_image,1,#ff7f0e
3226.3,7385.2,test_image,5,#8c564b
3336.7,7385.6,test_image,5,#8c564b
3146.2,7385.3,test_image,1,#ff7f0e
3210.2,7385.8,test_image,4,#aa40fc
3304.5,7387.5,test_image,10,#ffbb78
3153.0,7387.5,test_image,10,#ffbb78
3234.4,7387.7,test_image,10,#ffbb78
3345.9,7388.6,test_image,1,#ff7f0e
3272.6,7389.8,test_image,4,#aa40fc
3204.8,7391.4,test_image,1,#ff7f0e
3148.0,7392.6,test_image,1,#ff7f0e
3141.4,7393.7,test_image,10,#ffbb78
3315.8,7393.6,test_image,1,#ff7f0e
3161.2,7394.1,test_image,10,#ffbb78
3284.6,7394.3,test_image,4,#aa40fc
3173.4,7394.3,test_image,3,#d62728
3217.3,7395.5,test_image,10,#ffbb78
3224.1,7396.0,test_image,1,#ff7f0e
3189.5,7397.1,test_image,4,#aa40fc
3309.7,7396.0,test_image,1,#ff7f0e
3348.6,7397.9,test_image,5,#8c564b
3148.3,7398.7,test_image,10,#ffbb78
3201.8,7400.2,test_image,11,#98df8a
3256.8,7400.5,test_image,5,#8c564b
3305.7,7401.2,test_image,1,#ff7f0e
3313.3,7402.3,test_image,1,#ff7f0e
3151.2,7404.5,test_image,1,#ff7f0e
3144.6,7404.7,test_image,1,#ff7f0e
3173.7,7404.6,test_image,3,#d62728
3271.9,7405.2,test_image,4,#aa40fc
3248.4,7405.3,test_image,1,#ff7f0e
3225.0,7405.9,test_image,10,#ffbb78
3324.9,7405.9,test_image,1,#ff7f0e
3340.4,7406.6,test_image,10,#ffbb78
3303.8,7407.0,test_image,10,#ffbb78
3216.2,7407.6,test_image,4,#aa40fc
3285.9,7407.7,test_image,4,#aa40fc
3160.9,7409.1,test_image,10,#ffbb78
3298.4,7410.2,test_image,10,#ffbb78
3152.1,7411.2,test_image,5,#8c564b
3232.8,7411.5,test_image,1,#ff7f0e
3181.3,7413.7,test_image,4,#aa40fc
3333.1,7413.2,test_image,4,#aa40fc
3169.8,7414.1,test_image,4,#aa40fc
3139.6,7414.0,test_image,1,#ff7f0e
3292.7,7414.7,test_image,4,#aa40fc
3326.4,7416.2,test_image,4,#aa40fc
3198.5,7415.7,test_image,4,#aa40fc
3274.5,7417.6,test_image,4,#aa40fc
3309.6,7418.4,test_image,1,#ff7f0e
3153.4,7419.6,test_image,1,#ff7f0e
3145.8,7418.7,test_image,1,#ff7f0e
3332.6,7421.2,test_image,1,#ff7f0e
3322.8,7421.1,test_image,7,#b5bd61
3225.2,7421.7,test_image,5,#8c564b
3164.8,7423.2,test_image,10,#ffbb78
3315.0,7423.7,test_image,10,#ffbb78
3142.8,7424.2,test_image,1,#ff7f0e
3340.0,7425.7,test_image,7,#b5bd61
3210.9,7427.0,test_image,4,#aa40fc
3193.2,7427.8,test_image,4,#aa40fc
3293.9,7429.1,test_image,1,#ff7f0e
3243.4,7428.6,test_image,2,#279e68
3152.6,7429.2,test_image,2,#279e68
3159.8,7430.6,test_image,7,#b5bd61
3348.0,7431.4,test_image,7,#b5bd61
3257.8,7431.9,test_image,5,#8c564b
3310.5,7432.9,test_image,10,#ffbb78
3143.9,7432.8,test_image,1,#ff7f0e
3333.1,7434.1,test_image,10,#ffbb78
3183.1,7434.2,test_image,5,#8c564b
3247.1,7435.7,test_image,5,#8c564b
3149.4,7435.7,test_image,1,#ff7f0e
3341.0,7437.1,test_image,11,#98df8a
3316.5,7438.5,test_image,5,#8c564b
3155.2,7438.3,test_image,1,#ff7f0e
3278.5,7437.9,test_image,4,#aa40fc
3174.2,7439.4,test_image,5,#8c564b
3218.8,7439.3,test_image,5,#8c564b
3197.2,7441.1,test_image,11,#98df8a
3295.6,7441.6,test_image,4,#aa40fc
3148.9,7442.6,test_image,1,#ff7f0e
3159.8,7443.2,test_image,7,#b5bd61
